Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Specie
b412dee117fe7c5e7a9e3a6278a29da3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metacordyceps	s__Metacordyceps_chlamydosporia
49ea69d7267ca84c6f7129d684bbbfa1	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__NA	s__NA
0caa1a3153b1d496beff853113b7298a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__NA	g__NA	s__NA
05d15dbdef0d633945d67a91eb386476	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Gibberella	s__Gibberella_tricincta
446a57a81422ba8797189a71272892e1	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
caad6396aa4a22762613aecfbb6ee495	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__unidentified	g__unidentified	s__unidentified
841b666e5c31f91914d3d7db3930caf9	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__unidentified	g__unidentified	s__unidentified
6dd498c3d11a97d6b2e5b8adb19aa20a	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
70e0e663cfefdc13a4e8b62427742e32	k__Fungi	p__Kickxellomycota	c__Kickxellomycetes	o__Kickxellales	f__Kickxellaceae	g__Ramicandelaber	s__Ramicandelaber_taiwanensis
71b6b8bfb27d427b419ba245a3a8e80e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
101bd2b9e00d9884b03ae1642bd0a85c	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__NA	g__NA	s__NA
7002a1b1f2c469d9234d5a9dbe4034f5	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__NA	s__NA
4fa041e48cec17e8e84ca8491677438f	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_ruber
63ffd1beb9425ee75c3e74f75b65e2af	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
0569ab570692cf51fd00ceb972ffe0d3	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
6cee767cea790c5dca6acad069df69b8	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
7b8903355b73d2047562e61266144803	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
3bcae186d712cac15082de0abf5e77e1	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
bbe98211da5f6c04a971044b55506a16	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
55071644aac380f2ed909a93d2168287	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
b839b4eb4654d74b1d308310d7af0d61	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
603dfea9a535e2a9133bc094456b05b4	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
ad54051831540207edd1eea69f023c07	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	g__Botrytis	s__Botrytis_caroliniana
85eea405dfb19e4f35728b2d17bd50b5	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
48e26b9b58754014cd674c7dd9f2cf08	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae	g__NA	s__NA
3562a4d0506778b62c63ed9110cf9270	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenales_fam_Incertae_sedis	g__unidentified	s__unidentified
655c2a898d732fcfab49ab6388c08e6b	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
06f7c57133e22f9ede4e515b09f2e1b6	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Rhizophagus	s__NA
5bf723b9ffca24c40ca3eb1eaf070915	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Pseudaleuria	s__unidentified
2e07f3061659a219dcbfaae51b947ba0	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Cheilymenia	s__Cheilymenia_stercorea
ccef1b42863fe45c997fbd22d6e5ef02	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
8f6d931aeb4bd7c74637d16a39a4e348	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__NA	g__NA	s__NA
d3f69b659a4d873db7d105c6e59d22b3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__unidentified
9096e155583cdc4c893bbde68b04472f	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
3aa8abc830efea963e4db45147feb18c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
53cc0283dbe63a226536b253779d7d91	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	g__Didymosphaeria	s__Didymosphaeria_variabile
a85c26ffbda4ed24a05e144b0655f689	k__Fungi	p__Kickxellomycota	c__Kickxellomycetes	o__Kickxellales	f__Kickxellaceae	g__Ramicandelaber	s__Ramicandelaber_taiwanensis
5e727735725be779a607876642b8cf6a	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
6c3f00660d1271ba9e34363ae8f7f879	k__Fungi	p__Chytridiomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
26d0993ef26260242dde26c089e74b72	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c03c68f01bdec7f64462672f404e24bf	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
ee92fcec0899f51e7016f018e3c7c6bd	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__NA	g__NA	s__NA
5382d31772bdd66fd37e03cbf96dc5bc	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c94aaa5f6eb7c529b60c3032c295da1c	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__unidentified	g__unidentified	s__unidentified
1b2f293c51aba0841c0f54dfdeb219f4	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Geastrales	f__Geastraceae	g__Geastrum	s__Geastrum_triplex
da214c056bff4c9a36c35dd7f66177f7	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
623f289568057dde3eb9e980ac414ed2	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__NA
ba6566a280cc82def5191dc40269df2d	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
3c6ec571808517c9a225cd3131eee30a	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__Solicoccozyma_terrea
ec2cfea3ee1f4f20ceceade26a92d870	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Alatospora	s__unidentified
acc3ec1a7dfaa7ab88629619cd2b233b	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__unidentified	g__unidentified	s__unidentified
4523608afbff2625041f2b4def6a9ce1	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	g__Apiotrichum	s__Apiotrichum_gracile
c93631320207143d24f02d470dfb110e	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__NA	s__NA
1a022e89e1e3a77832b197b0bcd2772c	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
7338a44d43d8c3efe739319247274f0e	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__NA	s__NA
827a9bf804824eec4ced7feb7b3ef418	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__Myriodontium	s__Myriodontium_keratinophilum
a10c7f7ab7140805bfd5ea0cb2617d04	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
7425d8ab707415834291253cb73a11ab	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
17628c4244738d1c0dec3477a4fc81a8	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__Myriodontium	s__Myriodontium_keratinophilum
989ab89a25c54db08464e20c0e530287	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__Exophiala_equina
76acb8be8991408335a2e93f5ec9ce60	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
585d8c775a71c015ccd1b3e3cb81786c	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__NA	s__NA
97eeb9dba52b278c1f354ad686297bca	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
d99dd68097aba533e03253d53f2acb2e	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
c64256afb3731a94a3c22d83e9c67038	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c6a3a88b17894d65a238abdba7a5562a	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Lecanicillium	s__unidentified
1a6c145e3fc2fdb40874c9ecc66a82a1	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
3728844830ca102c015127a0daa9a92a	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
8d780b536f60d851f890997751b9f01c	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__Alternaria_planifunda
bf44650f0109fef3e87e549e790abbb4	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c0a4683f38600a3473a80e9714c2ddbc	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_ruber
51c4af5bed2b00ad3c1198a8d0fbac4b	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Ganodermataceae	g__unidentified	s__unidentified
5b3ae03814a5baa53682583263c5fb89	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pezizaceae	g__Ruhlandiella	s__unidentified
917182f3394533f788b6f30f2a9941e3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Trichomeriaceae	g__Knufia	s__NA
0cf06ff01a5a404e069841392a14418f	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	g__Verrucocladosporium	s__Verrucocladosporium_dirinae
17ec47aeda0cee26dbf05b545cf8752c	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_humilis
40c65719512db504985ffd4d06a4c47e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
78b7b248e223b010610e20a40afcd082	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
1cba5a55f21638a5d3f3d2866be65d1d	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__NA	g__NA	s__NA
e4fd18252b5f7dd87c4999e4b7d098ae	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_charticola
2a0ddb894c0e5bb2037e8842d5d0e1d3	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
53139a86753995b7829ceed338745ffe	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Pseudaleuria	s__unidentified
9375a6e4240c2502f342ce142d54936c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
86d0e17590c1fd872b2dea7b0a789e7f	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__Solicoccozyma_terrea
484a6b7e47be427db0369338c2ebd5ed	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
cc51897d799b5b105fc584f53c279480	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__NA
b4de7a1f6076aa6312a09e1eeddf8188	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c83397a3f27930fc1685cbf3db9728c3	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__naganishia	s__naganishia_friedmannii
516a34c6d0ea319f4c485f5019b83504	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Suillaceae	g__Suillus	s__NA
bef515f918d86695ea9b07c34b9c6164	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Sagenomella	s__Sagenomella_striatispora
8c004d0c4071c117191ae234809574f7	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__NA	g__NA	s__NA
7e18aedac61dee9c3c5fe9d32674885d	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	g__Toxicocladosporium	s__NA
21026f16bfcfa56a5805604fbea301a2	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Gibellulopsis	s__Gibellulopsis_piscis
734b63de3dfbcd6b9e0f7696c01c7309	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_amoeboidea
ab61b3914fde583acfc5c60de721043d	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
ec4d3f34457838fa3832689a439aad04	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__naganishia	s__naganishia_friedmannii
7d5a659a38969cca79201e89f8f21dea	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Cercophora	s__unidentified
25620bdfc6eab4221a9816f1ace31857	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
9389871704bfacea079772ea11dbcea2	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__NA	g__NA	s__NA
4eef006eeadf8abc69601817bbcf616c	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__NA	g__NA	s__NA
3b14787c6f383cc40a4677544de22960	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
53798efa9f629a170c3e3193dd6e8a60	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
9451436b1a3505af87ada9e7333f5c12	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
5c79e1ee6c8aa3a2c286420e3270343f	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Claroideoglomeraceae	g__Claroideoglomus	s__unidentified
f978d8d38470bc146f1a8ff90ff0246c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
60e1c2964cd9cf3118aa8e732d799216	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__NA	g__NA	s__NA
f9ba66f7c84302158d7cce9ec43ef06d	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__NA	s__NA
26ca4aecc06b8f515108163baccf6678	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
9656aaecc2dd6ce6700ccda59d84a0d2	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_horticola
99353e0f34409085d50940e124a1c14c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
f29c0eb924ab37973a1247ea65bff567	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
f430800832a8f1c08a074d3c398a4352	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__unidentified	s__unidentified
fd645ee5b782a9cb607b25518a0889c3	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
3cdf73f9410272be3c1f398cb02658e8	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	g__NA	s__NA
761be9070a0f115f844e4cb74c3a4236	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
fb6967fb7dc2b791e75ff2250407e5bf	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__Preussia_flanaganii
3b6ecb87bdb9acc0b56fa84df2951499	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metarhizium	s__Metarhizium_carneum
dd8d67bd6745f2c3fb880a94c85edd43	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
557819f29f5f2c0974f60fdfe680a999	k__Fungi	p__Kickxellomycota	c__Kickxellomycetes	o__Kickxellales	f__Kickxellaceae	g__Ramicandelaber	s__Ramicandelaber_taiwanensis
5e169b6609cf01169d9b65fa88c3af9f	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
86efdf3345b86b9f0b5aea0138ab2c5a	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
d61063a40533c9f9906d47f3eb31c26b	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
6019f46f08bacb4955c93c94c6fb51cc	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__unidentified
7f876b4f2d65a5d8e260932570800835	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__NA	g__NA	s__NA
b27cfd586aaa63b34b7aa0f7f873d787	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__NA
27a4903f9663f2d5e97991333b57f52c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
49a206b411719f73c3bc0c229919e66a	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_humilis
5900240fedc1fdd975bd87e789737ece	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__NA	s__NA
bf934f78ce3f91ee5945f7d7c9e874bc	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__NA	s__NA
17e50d78ad372d1dda8ed46ece4f488f	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Amesia	s__Amesia_nigricolor
ed8695ad5adf945916f7c87f4b1a9978	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__unidentified	g__unidentified	s__unidentified
4c38e6d2466d560554c84fd38aa7d659	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricaceae	g__Agaricus	s__Agaricus_bisporus
4ea217d3e3a76eee23a55600cc7039d2	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
87ef35d8d973737d406165a22316314a	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_ruber
213fdc0e06d62fa7a22b1e8aea9e19b6	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
df19338dee6d76b34bb74c36b33383a8	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__unidentified
1d145da3a61de7a32e590a7c584d36ed	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__NA	s__NA
4df0fe71ad103606bd3e02303bfcdae1	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_xerophilus
199149c1e038aef7a46ca2dd5e83d41a	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	s__Mycena_citrinomarginata
0f21e6ca21d4f67041020a1097fc422e	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__Preussia_terricola
25524b914144e299c8080021eb316c8b	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_humilis
d0367369eb51077fb62bb8bfc547e5f2	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
4f89bc6c59fedf043ec23c388060d2b8	k__Fungi	p__Kickxellomycota	c__Kickxellomycetes	o__Kickxellales	f__Kickxellaceae	g__Ramicandelaber	s__Ramicandelaber_taiwanensis
b0f0a4645f8f5ecbde3c1b1a0b7fecac	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Humicola	s__Humicola_nigrescens
25e3e02607ad2853b706c8ce0883bd70	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Didymella	s__Didymella_exigua
e6e511924de5f1867e7b0f335665b36f	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
120b13941dc11935e01a32806d4dd066	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Glomus	s__unidentified
6b7c254bb4c3a4e2ab9143e5cc7b5c61	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	g__NA	s__NA
0e1b6b0dec7d44f52facd5b27667d2be	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
2e40040082033d370f4ab89f86efe5d7	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
1c7b40b490c34d48d1b20cbfeaf3addd	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	g__Verrucocladosporium	s__Verrucocladosporium_dirinae
59a0a92850b3fcfa17c502560f0802d0	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
f406000c5ba5f991571464da698cce49	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
6e09cab174547735735e626c28bd1628	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
ed38b33c8cde5541a5a404cb42d46ef3	k__Fungi	p__Kickxellomycota	c__GS19	o__GS19	f__unidentified	g__unidentified	s__unidentified
d082775199e771fd0ff9891d57fba204	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
eec020d7611fa8f9a8843384b7f35b47	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Rhynchosporium	s__Rhynchosporium_orthosporum
03db27e559e2ae2695fa3a41c606e587	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Ilyonectria	s__Ilyonectria_liriodendri
c6f3e5ab9dba4f14733d19d5b27b6811	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS11	f__unidentified	g__unidentified	s__unidentified
42ccc07c3ff76e0d3fd109357ee54664	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
7daeb3e982263d953ceb67fae89e5cde	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__NA
bd13ede87e42f5317de375b58573794f	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__NA	g__NA	s__NA
2f40c302ed11496ebea42a02fd3a74a4	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__NA	s__NA
08516d026587e04124aaff2d0c8be3c3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__Clonostachys	s__Clonostachys_rosea
2d3d313c90ab73f660517e52bffcfcc6	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Amniculicolaceae	g__Murispora	s__Murispora_cicognanii
a60bd30729fe2ce098562f586b3a4804	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	g__Apiotrichum	s__Apiotrichum_gracile
db59fffe8cab0657c09ccf987807cc81	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricaceae	g__Tulostoma	s__NA
978db34c49e99dc28c20afc4d01eeb54	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_ruber
1ae28826ca39a8df8ec1873807c74b1d	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__NA	g__NA	s__NA
ace8ff7ad455c752b67cca70fa9ec546	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
495a42b8618b9d748e3dad81f6661d00	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
46d8488cd9df4a9f91ca3813997b894c	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__Exophiala_equina
8fe917bf2b361e6f00bb6ae81bfd5abb	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
8ef51157e236cae750235850e00ec6e2	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__unidentified	s__unidentified
29e116c4d869ebd146346ed5545cde73	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
f1022021e3751ba70002bdbc5ed8fefd	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
62b1bdc2bf887fc52e0015113c826a57	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__NA	s__NA
a811cf9cc7dcbe9ed0661e5151fefd19	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__NA	g__NA	s__NA
7158a03f25ff8f5492908d9be373b33f	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
d103b67c0b3447251f4075411fc5e2f9	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__NA	s__NA
5c352a1daa0895532312cab49b695340	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__NA	g__NA	s__NA
